time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-10-28T12:51:38.610Z,38.9591667,-111.3966667,2.53,1.07,ml,8,85,0.1801,0.05,uu,uu60089902,2014-10-28T15:47:56.420Z,"27km WSW of Ferron, Utah",earthquake
2014-10-28T12:49:48.000Z,57.8585,-153.7558,60.5,1.5,ml,,,,0.25,ak,ak11433849,2014-11-04T23:53:34.733Z,"37km NNE of Larsen Bay, Alaska",earthquake
2014-10-28T12:45:45.200Z,46.5017,-122.5778,17,-0.1,Md,,216,0.05389892,0.08,uw,uw60095213,2014-10-31T18:30:00.696Z,"24km WSW of Morton, Washington",earthquake
2014-10-28T12:29:45.000Z,60.0926,-140.7406,5.8,1.2,ml,,,,0.62,ak,ak11430421,2014-11-04T23:53:01.582Z,"83km NW of Yakutat, Alaska",earthquake
2014-10-28T12:29:03.000Z,60.0408,-152.7044,99.1,1.6,ml,,,,0.12,ak,ak11433847,2014-11-04T23:53:33.850Z,"49km S of Redoubt Volcano, Alaska",earthquake
2014-10-28T12:26:41.000Z,60.9683,-150.3758,52.8,1.1,ml,,,,0.16,ak,ak11430420,2014-11-04T23:53:30.171Z,"37km SW of Anchorage, Alaska",earthquake
2014-10-28T12:16:19.000Z,60.0705,-140.7698,5.5,0.6,ml,,,,0.69,ak,ak11430418,2014-11-04T23:53:29.268Z,"82km NW of Yakutat, Alaska",earthquake
2014-10-28T12:09:56.000Z,60.0966,-140.7596,1,1.9,ml,,,,0.72,ak,ak11430414,2014-11-04T23:54:00.739Z,"84km NW of Yakutat, Alaska",earthquake
2014-10-28T12:02:33.300Z,46.4862,-122.389,19.3,1.2,Md,,86.4,0.13474729,0.13,uw,uw60911406,2014-10-28T18:53:59.662Z,"11km SW of Morton, Washington",earthquake
2014-10-28T11:58:53.000Z,62.1721,-150.503,57.2,1.1,ml,,,,0.19,ak,ak11430412,2014-11-04T23:53:00.852Z,"26km SW of Talkeetna, Alaska",earthquake
2014-10-28T11:49:20.000Z,60.6302,-151.1192,54.5,1.4,ml,,,,0.25,ak,ak11433841,2014-11-04T23:53:33.230Z,"11km NE of Kenai, Alaska",earthquake
2014-10-28T11:46:44.500Z,35.3168,-84.7793,23.1,1.6,md,9,82.7999933760005,0.2515283,0.07,se,se60020592,2014-10-28T13:02:52.367Z,"13km NE of Hopewell, Tennessee",earthquake
2014-10-28T11:45:58.490Z,38.18,-122.309,7.69,1.54,md,41,78,0.05358,0.14,nc,nc72334301,2014-11-01T05:05:05.556Z,"4km W of American Canyon, California",earthquake
2014-10-28T11:44:22.790Z,34.3141667,-116.4545,10.68,1.69,ml,54,70,0.06371,0.17,ci,ci37283128,2014-10-28T22:52:39.050Z,"22km N of Yucca Valley, California",earthquake
2014-10-28T11:35:19.500Z,38.8250008,-122.8118362,2.51,0.56,md,10,72,0.002113,0.01,nc,nc72334296,2014-10-28T13:40:03.689Z,"7km W of Cobb, California",earthquake
2014-10-28T11:28:05.850Z,33.7708333,-116.2111667,1.1,1.03,ml,31,75,0.02728,0.26,ci,ci37283120,2014-10-28T17:19:25.660Z,"5km N of Indio, California",earthquake
2014-10-28T11:21:24.180Z,34.008,-116.8086667,18.47,0.61,ml,23,76,0.02709,0.22,ci,ci37283112,2014-10-28T17:19:28.420Z,"10km N of Cabazon, California",earthquake
2014-10-28T11:21:16.380Z,38.8143349,-122.8151703,3.72,0.18,md,8,85,0.009884,0.03,nc,nc72334291,2014-10-28T12:54:03.659Z,"6km NW of The Geysers, California",earthquake
2014-10-28T11:17:53.000Z,65.1482,-149.0786,4.4,1.4,ml,,,,0.49,ak,ak11430389,2014-11-04T23:53:00.122Z,"60km NW of Ester, Alaska",earthquake
2014-10-28T11:10:35.510Z,37.0408,-97.9304,5,2.6,mb_lg,,39,0.082,0.55,us,usb000sr2r,2014-10-28T21:45:27.000Z,"15km SE of Anthony, Kansas",earthquake
2014-10-28T11:07:10.000Z,64.639,-148.0537,14.3,0.2,ml,,,,0.09,ak,ak11430388,2014-11-04T23:54:03.988Z,"23km S of Ester, Alaska",earthquake
2014-10-28T11:06:48.840Z,35.1355,-118.6973333,4.93,2.43,ml,43,25,0.09561,0.21,ci,ci37283104,2014-10-28T20:44:39.094Z,"6km WSW of Bear Valley Springs, California",earthquake
2014-10-28T11:01:29.000Z,60.0692,-141.5363,0,0.9,ml,,,,0.48,ak,ak11430386,2014-11-04T23:53:28.523Z,"49km E of Cape Yakataga, Alaska",earthquake
2014-10-28T10:57:44.000Z,61.4058,-146.6983,13.3,1,ml,,,,0.21,ak,ak11433837,2014-11-04T23:53:32.469Z,"35km NNW of Valdez, Alaska",earthquake
2014-10-28T10:55:53.620Z,38.7903328,-122.7383347,2.58,0.87,md,11,64,0.007196,0.02,nc,nc72334276,2014-10-28T13:38:08.452Z,"2km NE of The Geysers, California",earthquake
2014-10-28T10:38:26.000Z,60.1075,-152.763,110.5,1.9,ml,,,,0.31,ak,ak11430384,2014-11-04T23:52:59.293Z,"42km S of Redoubt Volcano, Alaska",earthquake
2014-10-28T10:34:59.190Z,32.7986667,-115.549,19.37,0.98,ml,11,93,0.08634,0.33,ci,ci37283096,2014-10-28T17:19:46.630Z,"1km ENE of El Centro, California",earthquake
2014-10-28T10:30:28.220Z,38.8246651,-122.8251648,2.86,1.19,md,25,38,0.00786,0.03,nc,nc72334271,2014-10-28T13:09:05.331Z,"7km NW of The Geysers, California",earthquake
2014-10-28T10:23:41.000Z,65.1547,-149.0823,3.8,1.3,ml,,,,0.57,ak,ak11430381,2014-11-04T23:53:46.712Z,"60km NW of Ester, Alaska",earthquake
2014-10-28T10:23:30.420Z,36.0103333,-117.5573333,3.22,0.73,ml,12,114,0.073,0.14,ci,ci37283088,2014-10-28T17:19:49.700Z,"30km NNW of Searles Valley, California",earthquake
2014-10-28T10:16:59.690Z,8.5205,-103.4478,10,4.6,mb,,192,10.166,1.25,us,usb000sr2n,2014-10-28T18:19:34.283Z,"Northern East Pacific Rise",earthquake
2014-10-28T10:16:06.810Z,38.5223333,-122.4476667,9.18,1.15,md,18,59,0.1212,0.08,nc,nc72334266,2014-11-06T06:06:06.527Z,"2km NE of Saint Helena, California",earthquake
2014-10-28T10:14:01.000Z,61.876,-146.8622,35,1,ml,,,,0.38,ak,ak11430378,2014-11-04T23:53:45.885Z,"73km WSW of Glennallen, Alaska",earthquake
2014-10-28T10:06:17.420Z,32.794,-115.577,14.82,1.69,ml,29,63,0.108,0.35,ci,ci37283080,2014-10-28T22:46:28.630Z,"1km W of El Centro, California",earthquake
2014-10-28T09:54:56.570Z,33.1951667,-115.6036667,0.69,1.78,ml,35,47,0.01988,0.24,ci,ci37283072,2014-10-28T23:42:10.040Z,"9km WSW of Niland, California",earthquake
2014-10-28T09:41:50.200Z,19.4398,-155.6127,3.4,0.6,Md,,133.2,0.01796631,0.07,hv,hv60795151,2014-10-28T20:39:36.662Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-28T09:40:46.000Z,63.8224,-149.0102,16.8,0.7,ml,,,,0.45,ak,ak11430376,2014-11-04T23:53:27.546Z,"4km SSW of Healy, Alaska",earthquake
2014-10-28T09:40:33.740Z,38.8503342,-122.8180008,2.33,0.43,md,7,146,0.006008,0.01,nc,nc72334261,2014-10-28T12:40:07.109Z,"8km WNW of Cobb, California",earthquake
2014-10-28T09:28:46.000Z,51.9021,178.4465,122.4,3,ml,,,,0.91,ak,ak11430374,2014-11-04T23:53:26.815Z,"6km SW of Little Sitkin Island, Alaska",earthquake
2014-10-28T09:13:08.510Z,38.2016667,-122.3238333,7.74,0.93,md,20,103,0.03098,0.09,nc,nc72334246,2014-11-04T00:46:02.910Z,"6km WNW of American Canyon, California",earthquake
2014-10-28T09:05:48.530Z,35.7996667,-118.1326667,11.81,0.85,ml,17,52,0.09228,0.24,ci,ci37283064,2014-10-28T17:20:17.998Z,"20km NE of Weldon, California",earthquake
2014-10-28T09:03:04.000Z,61.0672,-146.565,22,0.8,ml,,,,0.68,ak,ak11430372,2014-11-04T23:53:26.032Z,"13km WSW of Valdez, Alaska",earthquake
2014-10-28T08:54:48.000Z,52.6812,-174.9049,208.6,2.9,ml,,,,1.85,ak,ak11433830,2014-11-04T23:53:31.174Z,"72km NW of Atka, Alaska",earthquake
2014-10-28T08:50:00.300Z,19.038,-64.6973,14,3.2,Md,12,277.2,0.62253249,0.18,pr,pr14301003,2014-10-28T09:45:52.013Z,"69km N of Road Town, British Virgin Islands",earthquake
2014-10-28T08:49:35.370Z,38.5465,-122.6041667,2.1,1.15,md,15,86,0.0268,0.07,nc,nc72334241,2014-11-06T05:11:03.165Z,"4km SSW of Calistoga, California",earthquake
2014-10-28T08:46:27.400Z,19.4737,-155.5908,1.3,0.7,Md,,154.8,0.00898315,0.06,hv,hv60795136,2014-10-28T20:43:46.713Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-28T08:24:29.790Z,33.1928333,-115.6045,1.51,2.22,ml,47,80,0.01798,0.25,ci,ci37283056,2014-10-28T19:28:01.230Z,"9km WSW of Niland, California",earthquake
2014-10-28T08:24:01.000Z,63.3152,-144.9349,2.8,1.5,ml,,,,0.55,ak,ak11430350,2014-11-04T23:53:48.256Z,"63km SSE of Deltana, Alaska",earthquake
2014-10-28T08:19:03.790Z,28.5567,52.8929,10,4.9,mb,,40,4.658,1.15,us,usb000sr2a,2014-10-28T16:21:37.091Z,"44km SE of Firuzabad, Iran",earthquake
2014-10-28T08:05:33.900Z,19.0697,-65.0903,34,2.4,Md,5,280.8,0.77973767,0.18,pr,pr14301004,2014-10-28T12:24:29.018Z,"82km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-10-28T07:47:20.100Z,37.4773333,-118.7908333,5.49,0.79,md,15,157,0.1165,0.03,nc,nc72334226,2014-10-29T16:01:42.821Z,"24km SE of Mammoth Lakes, California",earthquake
2014-10-28T07:42:13.000Z,60.9328,-147.1687,23.4,1.2,ml,,,,0.66,ak,ak11430348,2014-11-04T23:53:59.973Z,"49km WSW of Valdez, Alaska",earthquake
2014-10-28T07:42:10.140Z,37.039,-115.9914,8.7079,0.43,ml,6,146.27,0.04,0.1445,nn,nn00465407,2014-10-28T13:49:59.839Z,"69km ENE of Beatty, Nevada",earthquake
2014-10-28T07:39:45.200Z,18.8384,-65.0672,5,3,Md,16,262.8,0.56593863,0.25,pr,pr14301002,2014-10-28T15:42:28.949Z,"56km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-10-28T07:23:56.800Z,19.1483,-66.4497,30,2.8,Md,12,284.4,0.67193983,0.23,pr,pr14301001,2014-10-28T15:26:36.267Z,"76km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2014-10-28T07:15:01.850Z,32.8441,-96.9051,5,2.4,mb_lg,,77,0.561,0.78,us,usb000sr8l,2014-10-29T20:12:40.139Z,"5km NE of Irving, Texas",earthquake
2014-10-28T07:04:29.700Z,44.6591,-111.8835,10.2,1.7,mc,33,50.3999959680003,0.1706799,0.19,mb,mb14914234,2014-10-28T23:37:08.235Z,"56km E of Lima, Montana",earthquake
2014-10-28T07:02:20.000Z,53.9868,-164.0707,33.8,2.7,ml,,,,0.22,ak,ak11433827,2014-11-04T23:53:25.357Z,"105km SSW of False Pass, Alaska",earthquake
2014-10-28T07:01:37.490Z,44.8286667,-110.688,5.13,1.78,ml,16,86,0.1133,0.21,uu,uu60089892,2014-10-28T15:06:46.330Z,"37km ENE of West Yellowstone, Montana",earthquake
2014-10-28T06:56:04.000Z,62.2945,-148.5358,41,1.1,ml,,,,0.3,ak,ak11430343,2014-11-04T23:52:36.212Z,"57km NNE of Sutton-Alpine, Alaska",earthquake
2014-10-28T06:45:00.950Z,38.8246651,-122.7994995,3.44,0.55,md,15,72,0.008357,0.02,nc,nc72334216,2014-10-28T09:03:03.614Z,"6km W of Cobb, California",earthquake
2014-10-28T06:42:20.000Z,61.9483,-151.821,101,1.7,ml,,,,0.45,ak,ak11430340,2014-11-04T23:52:35.651Z,"96km WNW of Willow, Alaska",earthquake
2014-10-28T06:35:48.063Z,41.8379,-119.6549,3.5008,1.58,ml,3,323.33,0.487,0.0618,nn,nn00465406,2014-10-28T07:45:13.629Z,"69km SE of Lakeview, Oregon",earthquake
2014-10-28T06:35:39.000Z,60.089,-140.7272,1,1.3,ml,,,,0.93,ak,ak11430338,2014-11-04T23:53:47.439Z,"82km NW of Yakutat, Alaska",earthquake
2014-10-28T06:27:27.868Z,39.4242,-119.9293,7.717,1,ml,24,49.5,0.094,0.1178,nn,nn00465403,2014-10-28T07:36:17.021Z,"9km S of Mogul, Nevada",earthquake
2014-10-28T06:23:13.000Z,60.0803,-140.7512,1,2.5,ml,,,,0.56,ak,ak11430319,2014-11-04T23:53:55.046Z,"82km NW of Yakutat, Alaska",earthquake
2014-10-28T06:23:11.800Z,46.2653,-122.0738,10.4,0,Md,,219.6,0.04491576,0.05,uw,uw60095208,2014-10-31T18:28:24.522Z,"36km SSE of Morton, Washington",earthquake
2014-10-28T06:22:28.380Z,38.7836685,-122.7279968,2.23,0.95,md,14,75,0.006835,0.02,nc,nc72334201,2014-10-28T08:12:03.101Z,"2km ENE of The Geysers, California",earthquake
2014-10-28T06:16:20.000Z,19.4583,-155.4097,9.2,1.1,Md,,57.6,0.04491576,0.11,hv,hv60795111,2014-10-28T23:42:45.976Z,"18km W of Volcano, Hawaii",earthquake
2014-10-28T06:05:02.470Z,64.5345,-17.6674,8.83,4.7,mb,,108,1.59,0.94,us,usb000sr1w,2014-10-28T14:07:42.977Z,"122km WNW of Hofn, Iceland",earthquake
2014-10-28T05:58:37.000Z,65.075,-149.0185,5.3,0.5,ml,,,,0.36,ak,ak11430318,2014-11-04T23:53:09.383Z,"53km WNW of Ester, Alaska",earthquake
2014-10-28T05:47:43.000Z,61.3367,-149.8909,37.8,1.1,ml,,,,0.33,ak,ak11430315,2014-11-04T23:52:36.847Z,"13km N of Anchorage, Alaska",earthquake
2014-10-28T05:30:53.000Z,60.1016,-140.746,4,1.4,ml,,,,0.81,ak,ak11430310,2014-11-04T23:52:39.008Z,"84km NW of Yakutat, Alaska",earthquake
2014-10-28T05:29:48.000Z,63.0661,-150.8778,121.5,1.3,ml,,,,0.17,ak,ak11430309,2014-11-04T23:52:38.082Z,"91km NNW of Talkeetna, Alaska",earthquake
2014-10-28T05:26:18.810Z,37.5241667,-118.831,5.66,0.52,md,12,149,0.06576,0.03,nc,nc72334196,2014-10-28T18:34:06.140Z,"18km SE of Mammoth Lakes, California",earthquake
2014-10-28T05:25:58.720Z,34.2253333,-117.4733333,9.92,1.45,ml,47,37,0.02872,0.24,ci,ci37283048,2014-10-30T20:56:59.570Z,"14km WNW of Muscoy, California",earthquake
2014-10-28T05:22:01.000Z,60.4038,-151.8306,72.8,1.2,ml,,,,0.19,ak,ak11433818,2014-11-04T23:53:24.755Z,"29km W of Kalifornsky, Alaska",earthquake
2014-10-28T05:19:23.970Z,44.8285,-110.6873333,8.74,1.74,ml,19,69,0.1131,0.24,uu,uu60089887,2014-10-28T16:20:22.200Z,"37km ENE of West Yellowstone, Montana",earthquake
2014-10-28T05:17:36.570Z,38.5238333,-122.448,11.17,1.52,md,56,59,0.1198,0.19,nc,nc72334191,2014-11-04T01:36:06.049Z,"2km NE of Saint Helena, California",earthquake
2014-10-28T05:13:08.790Z,44.8546667,-110.6833333,3.43,0.35,md,7,228,0.1362,0.09,uu,uu60089882,2014-10-28T16:12:37.420Z,"39km ENE of West Yellowstone, Montana",earthquake
2014-10-28T05:02:25.000Z,60.0732,-140.7488,1,1.6,ml,,,,0.82,ak,ak11430293,2014-11-04T23:52:41.072Z,"81km NW of Yakutat, Alaska",earthquake
2014-10-28T04:54:52.500Z,64.4353,-17.6738,7.72,4.8,mb,,111,1.606,0.61,us,usb000sr1t,2014-10-28T12:57:27.488Z,"120km W of Hofn, Iceland",earthquake
2014-10-28T04:52:40.000Z,61.3146,-148.487,27.4,1.2,ml,,,,0.56,ak,ak11430291,2014-11-04T23:52:40.017Z,"38km SE of Butte, Alaska",earthquake
2014-10-28T04:30:21.000Z,60.0618,-140.7496,1,1.8,ml,,,,0.65,ak,ak11430286,2014-11-04T23:52:42.761Z,"81km NW of Yakutat, Alaska",earthquake
2014-10-28T04:27:55.690Z,38.8139992,-122.8186646,3.59,0.69,md,7,176,0.01154,0.02,nc,nc72334181,2014-10-28T04:52:06.487Z,"6km NW of The Geysers, California",earthquake
2014-10-28T04:26:11.040Z,38.5266667,-122.4426667,11.44,2.06,md,79,60,0.1165,0.17,nc,nc72334176,2014-10-29T01:48:10.439Z,"2km ESE of Deer Park, California",earthquake
2014-10-28T04:24:47.000Z,60.1691,-141.327,0,1.1,ml,,,,0.52,ak,ak11430284,2014-11-04T23:53:50.361Z,"62km E of Cape Yakataga, Alaska",earthquake
2014-10-28T04:23:13.000Z,61.4241,-151.8225,86.4,1.5,ml,,,,0.43,ak,ak11433813,2014-11-04T23:53:23.838Z,"86km NNW of Nikiski, Alaska",earthquake
2014-10-28T04:21:11.720Z,36.0548333,-120.6228333,5.86,0.86,md,24,99,0.0257,0.07,nc,nc72334171,2014-10-29T19:09:11.250Z,"25km WSW of Coalinga, California",earthquake
2014-10-28T04:15:37.000Z,61.3064,-148.551,0,1.2,ml,,,,1.55,ak,ak11430283,2014-11-04T23:53:49.147Z,"36km SE of Butte, Alaska",earthquake
2014-10-28T03:48:26.000Z,59.8228,-152.3356,88.2,1.4,ml,,,,0.4,ak,ak11433811,2014-11-04T23:53:23.176Z,"28km W of Anchor Point, Alaska",earthquake
2014-10-28T03:47:33.030Z,-5.4573,152.2039,78.43,4.3,mb,,143,1.258,0.8,us,usb000sr1j,2014-10-28T11:50:11.039Z,"122km S of Kokopo, Papua New Guinea",earthquake
2014-10-28T03:15:43.370Z,-15.1926,-174.6655,35,6.1,mwc,,45,5.952,0.8,us,usb000sr1a,2014-10-28T19:37:22.000Z,"129km NW of Hihifo, Tonga",earthquake
2014-10-28T03:09:24.990Z,38.824501,-122.7953339,3.13,0.85,md,15,86,0.01157,0.02,nc,nc72334161,2014-10-28T03:52:04.915Z,"6km W of Cobb, California",earthquake
2014-10-28T03:06:25.800Z,19.426,-155.6112,2.3,0.7,Md,,111.6,0.02694946,0.11,hv,hv60795061,2014-10-28T20:47:21.758Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-28T03:05:18.000Z,50.9961,-178.7646,43.3,2.9,ml,,,,0.9,ak,ak11433810,2014-11-04T23:53:22.432Z,"38km SE of Amatignak Island, Alaska",earthquake
2014-10-28T02:56:46.400Z,36.3788,-96.9829,5,2.7,ml,,80,,0.73,us,usb000sr3g,2014-10-28T21:08:19.000Z,"16km WNW of Pawnee, Oklahoma",earthquake
2014-10-28T02:52:03.000Z,59.0499,-142.875,50.8,2.8,ml,,,,0.59,ak,ak11430258,2014-11-04T23:53:35.276Z,"115km SSW of Cape Yakataga, Alaska",earthquake
2014-10-28T02:43:50.000Z,60.8274,-150.7877,28.5,1.2,ml,,,,0.27,ak,ak11433808,2014-11-04T23:53:21.747Z,"31km ENE of Nikiski, Alaska",earthquake
2014-10-28T02:38:27.259Z,37.45,-118.3683,8.5867,0.96,ml,6,136.19,0.113,0.1079,nn,nn00465396,2014-10-30T19:16:34.507Z,"8km NNE of Dixon Lane-Meadow Creek, California",earthquake
2014-10-28T02:27:09.250Z,37.485,-119.341,8.13,0.9,md,9,167,0.2511,0.32,nc,nc72334141,2014-10-28T18:01:07.348Z,"32km ENE of Oakhurst, California",earthquake
2014-10-28T02:24:00.000Z,62.6721,-149.2683,62.3,1.3,ml,,,,0.28,ak,ak11430253,2014-11-04T23:54:01.471Z,"58km NE of Talkeetna, Alaska",earthquake
2014-10-28T02:21:33.000Z,63.1242,-147.7388,9.3,0.6,ml,,,,0.17,ak,ak11430254,2014-11-04T23:53:08.792Z,"67km ESE of Cantwell, Alaska",earthquake
2014-10-28T02:18:53.940Z,38.8359985,-122.7998352,2.32,1.09,md,18,60,0.007793,0.02,nc,nc72334136,2014-10-28T02:20:30.720Z,"6km WNW of Cobb, California",earthquake
2014-10-28T02:15:59.700Z,19.2227,-155.7162,7.3,1.5,Md,,108,0.08084838,0.33,hv,hv60795056,2014-10-29T02:50:07.085Z,"17km NNE of Hawaiian Ocean View, Hawaii",earthquake
2014-10-28T02:07:29.520Z,38.6608333,-119.5336667,2.76,2.41,md,50,110,0.1733,0.1,nc,nc72334131,2014-10-29T05:07:07.148Z,"21km SW of Smith Valley, Nevada",earthquake
2014-10-28T02:07:12.000Z,60.614,-147.5897,2.5,1.1,ml,,,,0.27,ak,ak11430252,2014-11-04T23:53:08.126Z,"62km ESE of Whittier, Alaska",earthquake
2014-10-28T02:01:22.000Z,62.1168,-138.9535,25.4,1.8,ml,,,,0.26,ak,ak11430251,2014-11-04T23:53:07.252Z,"170km NNW of Haines Junction, Canada",earthquake
2014-10-28T01:57:29.800Z,18.8113,-65.93,132,3.2,Md,4,248.4,0.5407858,0.1,pr,pr14301000,2014-10-28T10:00:00.591Z,"42km NNE of San Juan, Puerto Rico",earthquake
2014-10-28T01:56:40.000Z,62.3427,-149.1126,1,1.4,ml,,,,0.76,ak,ak11430247,2014-11-04T23:52:44.462Z,"43km ENE of Y, Alaska",earthquake
2014-10-28T01:54:17.000Z,60.6483,-151.8723,80.7,1.2,ml,,,,0.07,ak,ak11433802,2014-11-04T23:53:20.789Z,"32km W of Nikiski, Alaska",earthquake
2014-10-28T01:42:42.130Z,33.632,-116.676,15.74,0.72,ml,27,58,0.05826,0.2,ci,ci37283032,2014-10-28T17:20:25.580Z,"8km N of Anza, California",earthquake
2014-10-28T01:33:42.700Z,19.4463,-155.608,3.5,0.7,Md,,136.8,0.00898315,0.04,hv,hv60795031,2014-10-28T20:50:56.797Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-10-28T01:30:31.000Z,65.151,-149.0238,1,1.3,ml,,,,0.47,ak,ak11430236,2014-11-04T23:52:43.647Z,"58km NW of Ester, Alaska",earthquake
2014-10-28T01:30:24.990Z,51.2712,-178.4334,35,4.3,mb,,192,1.251,0.97,us,usb000sr0i,2014-11-04T23:53:06.387Z,"47km E of Amatignak Island, Alaska",earthquake
2014-10-28T01:10:02.840Z,37.4758333,-118.7823333,7.21,0.91,md,26,122,0.04969,0.05,nc,nc72334126,2014-10-28T17:29:03.853Z,"25km SE of Mammoth Lakes, California",earthquake
2014-10-28T00:58:16.660Z,-31.7361,-69.9434,111.75,4.9,mb,,78,1.047,1.09,us,usb000sr09,2014-10-28T09:00:44.021Z,"67km SW of Calingasta, Argentina",earthquake
2014-10-28T00:57:49.360Z,38.8046684,-122.7811661,1.52,0.83,md,12,84,0.008586,0.02,nc,nc72334121,2014-10-28T00:59:25.160Z,"3km NW of The Geysers, California",earthquake
2014-10-28T00:57:29.000Z,63.1657,-150.4072,115.5,3.1,ml,,,,0.5,ak,ak11430130,2014-11-04T23:53:14.355Z,"77km WSW of Cantwell, Alaska",earthquake
2014-10-28T00:56:04.260Z,38.8383331,-122.8291702,2.77,1.67,md,33,51,0.00494,0.03,nc,nc72334116,2014-10-28T02:34:11.157Z,"9km W of Cobb, California",earthquake
2014-10-28T00:51:48.310Z,37.6386667,-118.9333333,6.89,0.69,md,17,74,0.02722,0.02,nc,nc72334111,2014-10-28T17:16:07.501Z,"3km ESE of Mammoth Lakes, California",earthquake
2014-10-28T00:46:39.000Z,60.1686,-153.0052,127,2.2,ml,,,,0.34,ak,ak11430127,2014-11-04T23:54:14.473Z,"38km SSW of Redoubt Volcano, Alaska",earthquake
2014-10-28T00:45:55.580Z,38.2371674,-122.378334,4.94,1.67,md,8,146,0.3308,0.13,nc,nc72334106,2014-10-28T02:24:05.024Z,"9km SE of Sonoma, California",earthquake
2014-10-28T00:40:53.470Z,38.7565002,-122.6996689,0.96,1.76,md,19,71,0.0106,0.04,nc,nc72334101,2014-10-28T05:14:08.870Z,"5km ESE of The Geysers, California",earthquake
2014-10-28T00:31:37.000Z,62.9625,-148.1957,63.1,1.8,ml,,,,0.33,ak,ak11430016,2014-11-04T23:53:51.791Z,"61km SE of Cantwell, Alaska",earthquake
2014-10-28T00:17:07.000Z,61.9407,-148.809,7.3,0.8,ml,,,,0.87,ak,ak11430014,2014-11-04T23:53:51.071Z,"16km N of Sutton-Alpine, Alaska",earthquake
2014-10-28T00:06:56.970Z,38.8376656,-122.7959976,2.24,0.56,md,6,140,0.004477,0.01,nc,nc72334096,2014-10-28T00:08:30.810Z,"6km WNW of Cobb, California",earthquake
2014-10-28T00:05:15.100Z,38.2131667,-122.3168333,7.95,1.11,md,20,75,0.03246,0.09,nc,nc72334091,2014-11-01T03:00:11.989Z,"6km NW of American Canyon, California",earthquake
2014-10-28T00:04:07.250Z,33.7471667,-115.928,7.21,1.04,ml,18,110,0.08383,0.27,ci,ci37283016,2014-10-28T17:20:32.650Z,"22km ENE of Thermal, California",earthquake
2014-10-28T00:03:46.000Z,58.8597,-137.8781,13.8,2,ml,,,,0.88,ak,ak11430013,2014-11-04T23:54:02.485Z,"130km SE of Yakutat, Alaska",earthquake
2014-10-28T00:03:36.890Z,33.7488333,-115.912,2.49,1.03,ml,16,115,0.07872,0.2,ci,ci37283008,2014-10-28T17:20:50.660Z,"24km NE of Mecca, California",earthquake
2014-10-27T23:56:10.810Z,34.2661667,-117.53,8.14,1.17,ml,29,64,0.05036,0.19,ci,ci37283000,2014-10-28T17:22:00.250Z,"14km SE of Wrightwood, California",earthquake
2014-10-27T23:53:40.850Z,35.4928333,-118.2948333,3.23,1.03,ml,19,70,0.1334,0.22,ci,ci37282992,2014-10-28T17:20:59.480Z,"19km S of Weldon, California",earthquake
2014-10-27T23:46:52.000Z,65.154,-149.0066,10.1,0.7,ml,,,,0.53,ak,ak11430011,2014-10-31T20:25:08.103Z,"57km NW of Ester, Alaska",earthquake
2014-10-27T23:40:19.390Z,40.5875,-124.101,17.92,1.77,md,18,126,0.1708,0.1,nc,nc72334081,2014-11-01T01:58:05.304Z,"4km ESE of Fortuna, California",earthquake
2014-10-27T23:36:04.490Z,35.0465,-117.674,0.01,1.4,ml,12,110,0.1133,0.08,ci,ci37282984,2014-10-28T17:29:40.329Z,"5km NNW of Boron, California",quarry_blast
2014-10-27T23:34:40.000Z,62.9243,-149.4629,80.9,1,ml,,,,0.5,ak,ak11430010,2014-10-31T20:25:07.002Z,"58km SSW of Cantwell, Alaska",earthquake
2014-10-27T23:29:27.160Z,37.7673333,-111.2973333,17.72,2.88,ml,28,118,0.4305,0.27,uu,uu60089857,2014-10-28T14:38:03.038Z,"26km E of Escalante, Utah",earthquake
2014-10-27T23:27:20.820Z,35.293,-117.4833333,7.22,0.99,ml,17,102,0.2072,0.24,ci,ci37282976,2014-10-28T17:21:03.420Z,"35km NNE of Boron, California",earthquake
2014-10-27T23:18:04.100Z,37.7061667,-122.023,4.83,1.3,md,21,92,0.04586,0.07,nc,nc72334076,2014-10-30T02:08:09.603Z,"3km NNE of Fairview, California",earthquake
2014-10-27T23:16:41.390Z,33.6865,-116.7923333,17.89,0.55,ml,16,149,0.06966,0.1,ci,ci37282968,2014-10-28T17:26:39.313Z,"8km SW of Idyllwild-Pine Cove, California",earthquake
2014-10-27T23:12:31.000Z,61.0566,-149.2513,11.6,0.6,ml,,,,0.28,ak,ak11432167,2014-10-31T20:27:04.593Z,"39km ESE of Anchorage, Alaska",earthquake
2014-10-27T23:12:30.000Z,63.5249,-151.1231,15.2,0.5,ml,,,,0.21,ak,ak11432166,2014-10-31T20:27:03.957Z,"109km W of Cantwell, Alaska",earthquake
